,ID,Gender,Age,Handness,Race,Education,Language,Scan,Interval,Training,Face,People,Place,Activity,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,A1,Mem_s
86,16,1,71,1,1,12,-1,1,27,-1,0,1,27,20,0.340000835,2.509093579,1.86095105,1.392847297,0,0.3
87,16,1,71,1,1,12,-1,1,14,-1,1,1,22,0,0.375422386,3.3704886,1.435626707,0.922832084,2,0.8
88,16,1,71,1,1,12,-1,1,22,1,0,1,38,29,0.432227306,2.653810928,1.174455259,1.001625316,2,0.7
89,16,1,71,1,1,12,-1,1,14,-1,0,0,8,0,0.431938136,2.027023969,1.681693904,1.745225079,1,0.1
90,16,1,71,1,1,12,-1,1,21,1,1,1,11,0,0.343124105,3.114354912,1.397855523,1.003325514,2,0.8
91,16,1,71,1,1,12,-1,1,14,-1,1,1,11,0,0.370672405,3.579243442,1.166784476,0.640104965,2,0.8
92,16,1,71,1,1,12,-1,1,19,1,1,1,11,19,0.354174496,1.299624143,0.796926397,0.711351299,0,0.3
93,16,1,71,1,1,12,-1,1,16,-1,0,1,16,0,0.368821523,3.166998625,1.629175857,1.602062469,0,0.3
94,16,1,71,1,1,12,-1,1,22,1,0,1,30,29,0.439179548,3.586925908,1.404940852,0.934765567,0,0.2
95,16,1,71,1,1,12,-1,2,6,1,0,1,18,22,0.361508392,2.172746381,1.910876518,1.893613331,1,0
96,16,1,71,1,1,12,-1,2,10,-1,0,0,0,0,0.40059428,4.868374022,3.446953372,2.304080145,0,0.3
97,16,1,71,1,1,12,-1,2,13,-1,1,1,22,7,0.357198808,4.72219148,1.679990284,1.096872635,0,0.3
98,16,1,71,1,1,12,-1,2,14,1,0,0,38,29,0.372618865,1.627157021,1.314461062,1.378529057,0,0.2
99,16,1,71,1,1,12,-1,2,11,-1,0,1,27,0,0.343926365,2.812352797,1.747995815,1.355948146,0,0.3
100,16,1,71,1,1,12,-1,2,9,-1,1,1,23,0,0.360235223,3.46373053,1.453448272,1.160000376,1,0
101,16,1,71,1,1,12,-1,2,16,1,0,0,37,22,0.486566842,2.080281126,1.442650089,1.41381363,0,0.3
102,16,1,71,1,1,12,-1,2,11,-1,1,1,27,7,0.341449941,2.600648846,1.675955927,1.272710016,2,0.8
103,16,1,71,1,1,12,-1,2,19,1,1,1,27,0,0.335219592,3.826920195,1.369693518,0.803635054,2,0.7
104,16,1,71,1,1,12,-1,2,7,1,1,1,11,0,0.36840032,4.456755073,1.215453693,0.965480182,0,0.5
105,16,1,71,1,1,12,-1,2,9,-1,0,1,38,29,0.381500464,2.064452642,1.757606901,1.814681253,0,0.3
106,16,1,71,1,1,12,-1,2,7,1,1,1,11,19,0.345348368,1.319129241,0.736332779,0.793262739,1,0
107,16,1,71,1,1,12,-1,2,13,-1,1,1,22,0,0.478462974,4.099466778,2.175682747,1.63091842,0,0.5
108,16,1,71,1,1,12,-1,2,13,-1,1,1,22,7,0.39276624,3.050718181,1.771732388,1.266541021,1,0.1
109,16,1,71,1,1,12,-1,2,14,1,1,1,38,29,0.434565206,2.428445393,1.180763565,0.863401897,0,0.2
110,16,1,71,1,1,12,-1,2,6,1,1,1,38,22,0.364862554,2.214871249,2.058482072,2.020630561,0,0.2
111,16,1,71,1,1,12,-1,2,13,-1,1,1,27,7,0.567247769,3.050718181,1.771732388,1.266541021,0,0.5
112,16,1,71,1,1,12,-1,2,9,-1,0,1,31,29,0.38104675,2.118021454,1.3016996,1.314667135,0,0.3
113,16,1,71,1,1,12,-1,2,18,1,1,1,23,0,0.358090119,3.15524366,1.30053424,0.842579192,2,0.8
114,16,1,71,1,1,12,-1,2,9,-1,1,1,23,26,0.337363715,3.166998625,1.243108972,1.037885819,2,0.9
115,16,1,71,1,1,12,-1,2,8,-1,1,1,11,0,0.386275356,1.023757874,0.68721148,0.707405626,0,0.4
116,16,1,71,1,1,12,-1,2,15,1,1,1,0,0,0.369979556,4.277505703,1.730388115,1.227935507,0,0.5
117,16,1,71,1,1,12,-1,2,6,1,0,1,38,29,0.40662736,2.43654918,1.649192892,1.59440747,2,0.8
118,16,1,71,1,1,12,-1,2,11,-1,0,1,27,0,0.375878113,3.505499977,1.849794822,1.637075973,0,0.4
119,16,1,71,1,1,12,-1,2,5,1,0,1,23,7,0.341717131,4.814306822,2.293422143,1.476852142,1,0
120,16,1,71,1,1,12,-1,2,13,-1,1,0,0,22,0.391955049,4.771381763,1.493245943,0.813281956,2,0.7
121,16,1,71,1,1,12,-1,2,7,1,1,1,11,18,0.362862981,1.342013482,0.850138575,0.687309751,0,0.5
122,16,1,71,1,1,12,-1,2,13,-1,1,1,31,26,0.359672984,1.845242779,1.597332313,1.636600958,0,0.2
123,16,1,71,1,1,12,-1,2,6,1,1,1,12,22,0.37103251,3.519819973,2.138317668,1.287003145,2,0.9
124,16,1,71,1,1,12,-1,2,9,-1,0,0,0,0,0.397649385,2.26843159,1.668145812,1.641719148,1,0
125,16,1,71,1,1,12,-1,2,10,-1,0,0,37,22,0.356793569,2.379616764,2.10783155,1.775864419,0,0.2
126,16,1,71,1,1,12,-1,2,18,1,1,1,23,7,0.348156462,4.179867202,1.392414578,0.857447076,2,0.7
127,16,1,71,1,1,12,-1,2,8,-1,0,0,11,0,0.481709558,1.424282717,1.135688729,0.965298186,0,0.3
128,16,1,71,1,1,12,-1,2,18,1,1,1,23,7,0.779174287,3.343929375,1.162971156,1.038081517,2,0.8
129,16,1,71,1,1,12,-1,2,13,-1,0,1,31,0,0.37777727,2.7035621,1.798917576,1.575131681,0,0.3
130,16,1,71,1,1,12,-1,2,15,1,1,1,11,26,0.374792286,1.34802281,0.986523972,0.795512833,1,0.1
131,16,1,71,1,1,12,-1,2,5,1,0,0,27,20,0.439313041,4.779820659,3.239625405,2.541734888,2,0.8
132,16,1,71,1,1,12,-1,2,9,-1,0,1,0,29,0.38071666,1.841645667,1.474707404,1.461787028,0,0.3
133,16,1,71,1,1,12,-1,2,5,1,1,1,22,7,0.35472712,3.010919298,1.906063678,1.647223501,2,0.7
134,16,1,71,1,1,12,-1,2,8,-1,0,1,11,18,0.447775633,0.770025131,0.674753882,0.762874991,0,0.2
135,16,1,71,1,1,12,-1,2,13,-1,0,0,38,29,0.381976457,1.988343606,1.633228554,1.60643024,1,0.1
136,16,1,71,1,1,12,-1,2,14,1,1,1,11,26,0.37817106,1.333876789,0.761828974,0.650369599,0,0.4
137,16,1,71,1,1,12,-1,2,6,1,1,1,23,26,0.354006691,5.050695579,1.938595683,1.53637053,0,0.5
138,16,1,71,1,1,12,-1,2,11,-1,1,1,0,0,0.487341031,3.730422302,1.845266516,1.294058383,2,0.8
139,16,1,71,1,1,12,-1,2,13,-1,1,0,0,20,0.359502787,4.507080137,2.296570499,1.336236994,2,0.8
140,16,1,71,1,1,12,-1,2,19,1,1,1,0,0,0.345193295,4.594678237,2.055380327,1.175900801,0,0.5
141,16,1,71,1,1,12,-1,2,9,-1,1,1,22,7,0.371356047,2.971254037,1.769868408,1.592588001,0,0.3
142,16,1,71,1,1,12,-1,2,19,1,0,1,38,29,0.37669115,2.235286893,1.553638898,1.303033155,1,0.1
143,16,1,71,1,1,12,-1,2,6,1,0,0,0,0,0.368446677,3.846722742,1.36378278,0.89140692,1,0.1
144,16,1,71,1,1,12,-1,2,10,-1,0,0,0,27,0.430407739,4.652665473,2.890366553,2.014201946,0,0.4
145,16,1,71,1,1,12,-1,2,18,1,0,0,0,0,0.375499125,3.137046326,1.316234088,1.025953124,1,0.1
146,16,1,71,1,1,12,-1,2,8,-1,1,1,11,26,0.471582136,1.345286825,0.759199062,0.711586693,0,0.2
147,16,1,71,1,1,12,-1,2,19,1,1,1,27,7,0.850892111,3.402036953,1.82292744,1.249145017,2,0.7
148,16,1,71,1,1,12,-1,2,9,-1,0,1,38,29,0.381775775,1.884283344,1.657063594,1.736003581,0,0.3
149,16,1,71,1,1,12,-1,2,14,1,1,1,0,7,0.431585541,3.763607893,1.854597,1.380732682,0,0.4
150,16,1,71,1,1,12,-1,2,8,-1,1,1,11,0,0.36277321,1.201967387,0.709856339,0.732277532,0,0.3
151,16,1,71,1,1,12,-1,2,19,1,0,0,0,20,0.372519165,2.717473544,1.472803129,1.244481874,0,0.2
152,16,1,71,1,1,12,-1,2,11,-1,1,1,0,28,0.37903175,6.660133491,2.761306196,1.388669216,0,0.4
153,16,1,71,1,1,12,-1,2,19,1,1,1,0,0,0.354253337,4.906114334,1.962296789,1.17972781,0,0.3
154,16,1,71,1,1,12,-1,2,9,-1,1,1,0,0,0.494177417,3.46373053,1.453448272,1.160000376,0,0.5
155,16,1,71,1,1,12,-1,2,14,1,1,1,11,19,0.463401437,4.017115776,1.154758277,0.91311032,0,0.4
156,16,1,71,1,1,12,-1,2,13,-1,0,1,6,0,0.479473611,3.534348085,2.006427924,1.550322004,0,0.3
157,16,1,71,1,1,12,-1,2,16,1,0,1,38,29,0.358693326,1.860676549,1.586228703,1.616502748,0,0.3
158,16,1,71,1,1,12,-1,2,11,-1,1,1,0,0,0.402437897,3.782184294,1.284217394,0.704129373,2,0.8
159,16,1,71,1,1,12,-1,2,14,1,1,1,32,26,0.365797669,3.760545115,1.634854187,1.210417265,2,0.9
160,16,1,71,1,1,12,-1,2,5,1,0,0,23,29,0.388415515,3.009475302,1.976791823,1.636007534,1,0.1
161,16,1,71,1,1,12,-1,2,9,-1,1,1,0,0,0.461622411,3.078158993,1.468833179,1.057252701,0,0.4
162,16,1,71,1,1,12,-1,2,7,1,1,1,11,20,0.358656934,3.959518293,1.32097763,1.069095901,0,0.2
163,16,1,71,1,1,12,-1,2,9,-1,1,1,0,26,0.481424778,4.587660591,2.225084332,1.584216018,2,0.9
164,16,1,71,1,1,12,-1,2,10,-1,1,1,0,26,0.369720528,4.986157083,3.477297065,2.167169824,1,0.1
165,16,1,71,1,1,12,-1,2,15,1,0,0,27,7,0.623695993,3.519819973,2.281703238,1.819373779,0,0.2
166,16,1,71,1,1,12,-1,2,11,-1,1,0,27,0,0.372099382,4.896544922,1.16640256,0.628903879,0,0.3
167,16,1,71,1,1,12,-1,2,14,1,0,0,0,0,0.389709159,3.106374009,1.443153708,1.218668861,0,0.5
168,16,1,71,1,1,12,-1,2,6,1,0,0,7,0,0.365918022,3.075072583,2.163531949,2.041057422,0,0.3
169,16,1,71,1,1,12,-1,2,10,-1,0,0,0,0,0.373341659,2.273948823,1.811456902,1.563918637,2,0.9
170,16,1,71,1,1,12,-1,2,10,-1,1,0,0,0,0.355116061,2.355317932,1.8578961,1.702478007,0,0.2
171,16,1,71,1,1,12,-1,2,19,1,1,1,27,7,0.429838789,3.637002274,1.238583193,0.806581443,0,0.3
172,16,1,71,1,1,12,-1,2,9,-1,0,0,38,29,0.421593785,1.783664699,1.494835908,1.524095164,0,0.2
173,16,1,71,1,1,12,-1,2,18,1,1,1,27,26,0.492865948,2.642749938,1.901273891,1.336764624,0,0.4
174,16,1,71,1,1,12,-1,2,9,-1,1,1,0,0,0.488096126,3.566568979,1.505858187,1.09038851,0,0.3
175,16,1,71,1,1,12,-1,2,19,1,1,1,0,0,0.36060385,2.346355996,1.671093779,1.561382677,1,0
176,16,1,71,1,1,12,-1,2,6,1,0,0,17,22,0.358941672,4.403010754,3.183535906,2.17894423,2,0.9
177,16,1,71,1,1,12,-1,2,10,-1,0,1,26,0,0.495523055,4.814306822,2.472840257,1.849909389,0,0.3
178,16,1,71,1,1,12,-1,2,13,-1,0,0,7,0,0.384327138,3.678387485,1.975361443,1.504034686,1,0.1
179,16,1,71,1,1,12,-1,2,14,1,0,0,0,28,0.468287993,3.919293441,2.295388761,1.875660595,2,0.7
180,16,1,71,1,1,12,-1,2,11,-1,1,1,27,7,0.393462015,2.659896174,1.50033182,1.074156766,2,0.8
181,16,1,71,1,1,12,-1,2,19,1,1,1,0,0,0.495543965,3.213679491,1.465393788,1.032939821,2,0.7
182,16,1,71,1,1,12,-1,2,8,-1,1,1,11,18,0.364194797,1.089670757,1.055076351,1.117287206,0,0.3
183,16,1,71,1,1,12,-1,2,19,1,1,1,27,0,0.593503731,4.915776277,1.888088022,1.189321817,2,0.8
184,16,1,71,1,1,12,-1,2,10,-1,0,1,12,29,0.493445551,3.846722742,2.118330369,1.795571476,2,0.7
185,16,1,71,1,1,12,-1,2,15,1,1,1,11,19,0.365486563,2.460428381,0.929879736,0.795256929,0,0.2
186,16,1,71,1,1,12,-1,2,5,1,0,0,0,0,0.46692203,3.73936429,2.039099776,1.2896011,0,0.2
187,16,1,71,1,1,12,-1,3,80,-1,0,1,38,29,0.381352157,2.399803839,1.894395508,1.267853852,0,0.4
188,16,1,71,1,1,12,-1,3,86,1,0,1,11,19,0.363129988,3.184034843,1.198615418,1.209332435,1,0.1
189,16,1,71,1,1,12,-1,3,59,-1,0,1,20,29,0.406481603,3.096880305,1.434460924,1.191601648,1,0
190,16,1,71,1,1,12,-1,3,74,1,0,1,38,29,0.350445658,1.093486842,0.856748491,0.899724934,1,0.1
191,16,1,71,1,1,12,-1,3,60,-1,0,1,11,18,0.332463581,1.398307259,0.92757109,0.814324795,0,0.4
192,16,1,71,1,1,12,-1,3,70,1,0,0,27,0,0.387386168,6.985555876,2.326578759,1.225177958,1,0.1
193,16,1,71,1,1,12,-1,3,58,-1,1,1,36,7,0.387051163,4.257200445,1.728153026,1.334655689,2,0.9
194,16,1,71,1,1,12,-1,3,74,1,1,1,11,18,0.40958788,1.973895469,0.79807074,0.58390395,0,0.4
195,16,1,71,1,1,12,-1,3,60,-1,0,1,11,19,0.344005116,1.347475001,1.072308311,0.976279255,0,0.4
196,16,1,71,1,1,12,-1,3,67,1,0,1,11,26,0.486748665,3.491382084,1.128921586,1.009838195,0,0.5
197,16,1,71,1,1,12,-1,3,64,-1,1,1,27,26,0.408425357,2.659896174,1.50033182,1.074156766,2,0.8
198,16,1,71,1,1,12,-1,3,68,1,0,1,11,27,0.43980205,3.260789671,0.684849066,0.60285179,0,0.4
199,16,1,71,1,1,12,-1,3,62,-1,0,1,38,29,0.407237296,1.754858755,1.512314445,1.589298761,0,0.3
200,16,1,71,1,1,12,-1,3,88,1,0,0,27,0,0.575835071,4.925532483,2.595749241,1.778871066,0,0.5
201,16,1,71,1,1,12,-1,3,88,1,0,1,27,0,0.323830924,4.074041721,2.356677905,2.089162907,0,0.5
202,16,1,71,1,1,12,-1,3,89,-1,0,0,32,0,0.36032505,2.454612043,1.096468047,0.794233776,0,0.5
203,16,1,71,1,1,12,-1,3,84,1,0,1,19,29,0.371640469,2.695096475,1.895714628,1.725438044,2,0.7
204,16,1,71,1,1,12,-1,3,59,-1,0,0,39,22,0.339662585,2.203850094,2.088758697,2.135780721,2,0.7
205,16,1,71,1,1,12,-1,3,67,1,0,0,27,0,0.405153679,5.912919111,2.131276546,1.056986666,0,0.4
206,16,1,71,1,1,12,-1,3,69,1,0,0,0,0,0.351502554,2.729397788,1.48796419,1.29195343,2,0.6
207,16,1,71,1,1,12,-1,3,80,-1,0,1,38,29,0.371099806,2.258849038,1.517003396,1.00971124,0,0.5
208,16,1,71,1,1,12,-1,3,91,-1,1,1,36,7,0.434688871,2.790090587,1.745039566,1.236015344,0,0.5
209,16,1,71,1,1,12,-1,3,64,-1,1,1,27,0,0.35208403,2.887372544,1.696076475,1.360171585,0,0.5
210,16,1,71,1,1,12,-1,3,87,1,1,1,22,26,0.355219083,4.814306822,1.815590694,1.320881546,0,0.5
211,16,1,71,1,1,12,-1,3,58,-1,0,1,22,29,0.361602609,2.953359579,2.222152865,1.75734156,1,0.1
212,16,1,71,1,1,12,-1,3,66,1,0,1,31,29,0.381068951,2.43654918,1.90260206,1.765546646,0,0.5
213,16,1,71,1,1,12,-1,3,61,-1,1,1,11,26,0.34167002,1.372989413,1.077536318,1.084424445,0,0.5
214,16,1,71,1,1,12,-1,3,66,1,1,1,22,26,0.36107248,3.89451341,1.52044383,1.03378412,1,0
215,16,1,71,1,1,12,-1,3,62,-1,1,1,36,7,0.340265932,2.926440005,1.364868969,1.121746913,2,0.9
216,16,1,71,1,1,12,-1,3,68,1,1,1,11,26,0.343255382,0.705016001,0.733356096,0.867575029,0,0.5
217,16,1,71,1,1,12,-1,3,77,-1,0,1,22,29,0.362967624,3.46146039,1.503358653,1.10256352,1,0.1
218,16,1,71,1,1,12,-1,3,86,1,0,0,38,29,0.350532192,2.222724737,0.924667793,0.992294451,1,0
219,16,1,71,1,1,12,-1,3,61,-1,1,1,11,18,0.349395914,0.845505556,0.728578881,0.820919946,0,0.5
220,16,1,71,1,1,12,-1,3,86,1,1,1,24,16,0.354254,3.402036953,1.581590091,1.116016649,2,0.7
221,16,1,71,1,1,12,-1,3,77,-1,0,1,36,29,0.343804986,2.469637356,1.658728569,1.56856627,1,0
222,16,1,71,1,1,12,-1,3,85,1,0,1,30,26,0.45206899,3.224355809,1.356982181,0.968884206,0,0.5
223,16,1,71,1,1,12,-1,3,79,-1,0,1,11,19,0.348931471,3.211911202,2.148123335,1.653965585,0,0.2
224,16,1,71,1,1,12,-1,3,81,1,1,1,11,26,0.339466277,1.711767682,1.170484703,1.033849082,0,0.5
225,16,1,71,1,1,12,-1,3,59,-1,0,1,36,0,0.360735886,3.031357968,1.524624577,1.329053375,1,0.1
